,Component 1,Component 2,Component 3,Component 4,Component 5,Component 6,Component 7,Component 8,Component 9,Component 10
593,0.9214968395731231,0.5752273746313417,0.4562474298399066,0.5007732258268932,0.742355966860999,0.7597216703906843,0.4194529696897315,0.34067356960075956,0.9936681178360219,0.17721913126732405
594,0.3176285558439701,0.4724948196570448,0.7780191157717029,0.2434361829491817,0.3881356911001152,0.7099949967108036,0.6433689235671496,0.571383727720203,0.8463566282006382,0.04542771961965022
595,0.9474252064292905,0.9695672584106186,0.6751257122971863,0.3793180169904099,0.8386513239143502,0.26846410512697494,0.6036127981811585,0.14229231853604427,0.6056142221976678,0.30397247816808665
596,0.31943452968932456,0.5635585804275018,0.7447877258832577,0.022447807477365765,0.5791069447266497,0.01662468044156577,0.9340048435060857,0.5113609763435408,0.6761925108647077,0.9774109875652077
597,0.4094710629504036,0.8704664860145543,0.35790899699791756,0.3716847660124585,0.6599542775145772,0.4740065262820019,0.8512880074468627,0.46652602241142294,0.8830977145320666,0.4193119615475966
598,0.3384464500702917,0.23067112912570636,0.1615639164923475,0.69546563915341,0.4620691361585211,0.7715315803548296,0.7124900169567034,0.07160610077044284,0.8261631676028608,0.8280086390341893
599,0.14567787818753308,0.45893000333052725,0.8231958547075487,0.12116344919815189,0.7882183333085309,0.5098708397168777,0.23481515676812204,0.7391982127832015,0.8033123645649308,0.8437133052197205
600,0.21992828453482707,0.3482939692368658,0.9719070452922873,0.6914179558960997,0.5885011351523124,0.21268479475567026,0.16542258726030476,0.2336593692471691,0.6059183650788134,0.9030186581601792
601,0.8696875935393147,0.8065594623393392,0.9308609910047806,0.6469775777721487,0.9368136295351315,0.990813288733533,0.6337724150011402,0.32244131766622625,0.987149571207221,0.20409056251666524
602,0.6911201528084934,0.48498471175297514,0.14449520534363894,0.055807425720405736,0.0458405143309848,0.34937180821177427,0.37770516165737295,0.31082980293773865,0.8108397173035894,0.4977900069391969
603,0.34834533536761186,0.3626754296250037,0.5235681796730282,0.665490777984825,0.8406332416965466,0.90127698261139,0.947001186831574,0.14585288210245168,0.46125280742221947,0.238878123541172
604,0.5762336567191284,0.782011350449305,0.34517325911595664,0.7896685448492612,0.2221307251645621,0.3296800492711764,0.009897325392915208,0.17091076772490363,0.04217349275154554,0.06935944936027229
605,0.8016685956174603,0.7781018096361344,0.7415431755341991,0.047495039595252246,0.4732698940249451,0.26384484739798003,0.1683643803970123,0.6375960068365808,0.19008387499577967,0.7936934259502134
606,0.4978521785065352,0.2375735917545273,0.7495093334915178,0.9299974568431635,0.39618316248553814,0.18132929713210866,0.16284451706167652,0.5968498350077608,0.8163043801015488,0.040331059000523216
607,0.19370366192019983,0.24243323600888406,0.8518297401772855,0.5504332444836466,0.2972458675727346,0.5511116053342705,0.06126440903656843,0.25929707436126725,0.8488461184339442,0.09494178705153863
608,0.5523863673319476,0.40892956225762905,0.3382453430033329,0.6947081140752457,0.35605607687915225,0.8779013854147464,0.07315913307068123,0.3259851159897236,0.161084622038562,0.5362188977584564
609,0.08421396980003931,0.9442742192193556,0.40515340918902876,0.5928365622410523,0.8579471849550372,0.34247496492552565,0.43652669068602884,0.16418112067278934,0.3060027162574819,0.5582549946071349
610,0.09085989731427979,0.583529061787692,0.7884328997881568,0.9389599365840181,0.6448556941603619,0.7176494245517934,0.4357259285615843,0.6663560739761473,0.28782115842350464,0.9419930707857864
611,0.5474125526809861,0.6634058903484474,0.4134141450449035,0.22074472211072066,0.010077809537098161,0.9014246172844543,0.5197654654739732,0.5952858075152891,0.05232222606124078,0.3246590114740999
612,0.2346913590403323,0.7874739792335568,0.2221617402269801,0.45746805449662037,0.6030907535990663,0.3126319900589416,0.02707125237447055,0.6114932226002449,0.8825714434180816,0.04175286269037012
613,0.8956842449327347,0.9779790444456804,0.5395347129515794,0.3783314633043676,0.9066442495136524,0.9101348783039435,0.819498571764935,0.4192539561271277,0.10828327069154722,0.6989658431728414
614,0.010366711216027951,0.8908201954019851,0.2893666140749627,0.35554510912135184,0.5645151704010719,0.4284545863216455,0.6492104484130068,0.3717861455212833,0.26739906518511597,0.32304098976258566
615,0.15723067775902858,0.4271864122569989,0.5094344908110016,0.5750668723397966,0.7798705156565378,0.5273169461320543,0.7022719162742571,0.3823808938040773,0.7018452445233343,0.635493487672035
616,0.31744021044335036,0.9968240157940667,0.5610137802973113,0.6700676180270677,0.8918787389414119,0.18831468039884086,0.33228652869870307,0.4408950928029555,0.9480249464091653,0.41803560687130764
617,0.9523998482637018,0.538557506366598,0.3954121386012594,0.3767337887528188,0.8962633026186486,0.621757365252227,0.1631786582200281,0.5553221594805123,0.47140774373371125,0.874767244254751
618,0.6349888047863029,0.928030535093982,0.1884053877113635,0.9541439014041603,0.22270112062539055,0.43231480437838127,0.5396460229792241,0.48765549504429195,0.6556552157458385,0.49606797538535596
619,0.6846134948695914,0.02576635871761998,0.9387040585604536,0.9414457147729937,0.10519399885872782,0.5319788586457677,0.038276164547999994,0.11503170677029355,0.005873369703452381,0.8484346723979047
620,0.686902542111323,0.62851353957071,0.09180752112686807,0.45421172246197933,0.7128711072098697,0.2788533305444626,0.6173569343773475,0.40160830749904275,0.8077844011550486,0.24220031188580984
621,0.46729874055468157,0.9487598030825155,0.3055980908836328,0.20451776997570023,0.6750517577186262,0.5990980718675906,0.8971100944588729,0.8482672486542682,0.8835256417845896,0.07542657822011908
622,0.15017403271903995,0.466320647322754,0.8234446704462882,0.2143896001003111,0.5681791483406885,0.27525653277719436,0.6640850568875248,0.5632473490080717,0.7478033112891646,0.5435162346573619
623,0.2851847733896467,0.20105291777139217,0.31446248632075746,0.7062279980350165,0.9777648650120478,0.7386364104132386,0.48471626336429213,0.06520892017277241,0.21712799203873792,0.2963906257320509
624,0.7515094377722213,0.5187958491380629,0.41083563276542284,0.5921984116948242,0.004859732396097372,0.20559624321363307,0.22991819151473494,0.4965867198006532,0.2489956534227225,0.5605379245332357
625,0.8617688707245647,0.7564133567114698,0.5839703880230861,0.48916166611610257,0.5489420796675695,0.13654204790003768,0.09487923113605687,0.14040288719271027,0.48488767862180376,0.717968013140809
626,0.25437266640636824,0.9928746210614584,0.3551214649093227,0.7813314834618879,0.48192548628108456,0.5034917343334429,0.345285646663376,0.827178685729484,0.06997099940153476,0.12211896575053821
627,0.6506197456110075,0.48223194159791377,0.6855155673343586,0.37023452887828373,0.4009840238180304,0.6375447595508102,0.10661312957572056,0.2286789398275794,0.5584705453627086,0.47705081810864336
628,0.4153994592867359,0.014133710008463815,0.23132148777516212,0.888697051916907,0.9785489448307332,0.1665437638076802,0.016499772424286848,0.34183757107353024,0.10740309308964809,0.9700663416206241
629,0.43573612940819245,0.3664158154489641,0.0041487637394355325,0.06712686739388754,0.4389097704030737,0.33601198946440497,0.3288082209323901,0.48846828577077434,0.44235036299154734,0.4400937770119836
630,0.6234484755328037,0.3072646231290618,0.6061758553080505,0.9130986637403224,0.24588385576717692,0.34614090300624156,0.01739547788321608,0.893751588437283,0.8257464017905496,0.21404618380271576
631,0.19139216647899307,0.8109037703245103,0.5730354986666969,0.7493860953525463,0.7291741111625973,0.06454824490950947,0.2844519976703047,0.4312998646194547,0.6304109076912688,0.3730151183280858
632,0.5744475241763797,0.6976211160677854,0.015561634753970897,0.08962888048105108,0.9782873952562056,0.02172312241686756,0.6217234151050989,0.19033326240591028,0.7291674932904689,0.9268786825035739
633,0.43916914081084685,0.09714189749809225,0.5635000809691671,0.43903457075452856,0.7090613545974718,0.69550758182309,0.2701327861863673,0.2144855787019533,0.9964346967302512,0.9812236021884335
634,0.12418004691116857,0.9340611598729166,0.2709213488534884,0.8270039457928655,0.5524635902389087,0.3672943469406035,0.8254538188549849,0.8969076931125206,0.45066420358830556,0.7869060950896488
635,0.34532683568180444,0.04158426992085576,0.12903123320847154,0.8350688036512537,0.521401284013403,0.4724776564342978,0.5459810641858924,0.9654148308971742,0.22236228337497674,0.5300218740717725
636,0.6247281758343857,0.5556803269866486,0.11544106389249785,0.37923195225022394,0.49377006558558956,0.8406837012083772,0.6087818702703636,0.4640619057571385,0.8374092361585789,0.5810445055504164
637,0.09437557851583692,0.6395008824711931,0.5806919691879532,0.412954766803374,0.38709061251549626,0.4590951296036542,0.6951739386335806,0.5949698367234029,0.607835435964919,0.2418472018188103
638,0.8544347402634789,0.6721117341120982,0.9833697164883118,0.1549905828778679,0.40496033828792793,0.8996995395835531,0.005262345154824078,0.2168991235814764,0.46836967959650994,0.8592164458343444
639,0.38502971599750796,0.6576937590768244,0.7609771968620305,0.5033347853598122,0.18037459324114438,0.06164205716903318,0.9956629082381853,0.6425348649962128,0.8074570245105815,0.27508520055878094
640,0.6540599773868354,0.5864413259997326,0.5039607827342296,0.6830667097954443,0.4495558001378562,0.4563333679820519,0.2184595772570908,0.5277959944923141,0.9074365089918588,0.9658186739762329
641,0.7430201930113934,0.9407476954330561,0.5425349259075808,0.01903580585853946,0.6601682170544112,0.747610314799647,0.48521411978122814,0.7967862260320965,0.14453873197838316,0.621407435839416
642,0.052090797708826575,0.789112786146826,0.22826803958999822,0.17026812131690783,0.2895705201500845,0.8048583904949593,0.8038011638143782,0.30765753695648523,0.20080395529139444,0.9591044675486153
643,0.992746101220256,0.6037248055284364,0.8396565703902584,0.21398634081810677,0.7923480029462682,0.07530259445068903,0.8758445273162813,0.5191841985534724,0.12508246711401153,0.9802299360680639
644,0.0913891125732757,0.4745999773135445,0.6730840793497277,0.5692603431247081,0.38011249104256356,0.46599605407188865,0.5566387796237017,0.07028014942973025,0.3719207507662651,0.8469314274842091
645,0.5336600048662469,0.1364166110638346,0.11777352431187982,0.4112255987069868,0.7048438457203875,0.05034159165603648,0.3305572584182729,0.5096925295197782,0.02739951227602448,0.523950419643882
646,0.08552674321164366,0.7685998061490976,0.7254687077800896,0.11518716123180904,0.21572594822097607,0.7298857132677964,0.7576585400641804,0.27070642287777824,0.568946083468516,0.6106846492170996
647,0.4058117719563869,0.4568718399706293,0.26664872556930486,0.14277216041973015,0.8692327000703515,0.18057617006686494,0.6834655493478061,0.979605749979081,0.4622014729329181,0.06745961434054844
648,0.5578347763251635,0.9497765230288391,0.3239303574498817,0.35264541056550436,0.07656532810680974,0.20811172432052133,0.8496132545869436,0.5937070568797961,0.9467785629812795,0.12820417295961464
649,0.4186275697671249,0.5279577865159484,0.4763737987715648,0.37785535313090957,0.39975138651028685,0.027571658830166882,0.4198736186263921,0.8226960209009669,0.1698431693128676,0.008077841208424962
650,0.9164327701356468,0.6175141868288408,0.6905867275287713,0.3862650854480903,0.4186165591004183,0.22920255763511296,0.6013156724426345,0.9532303032041061,0.8666747394866313,0.22198103660212798
651,0.7387497990784222,0.01810570804604216,0.9276564813653871,0.396380931532235,0.6029430788789681,0.5131064257190763,0.16003823283243263,0.9779756797456,0.030945094052624605,0.1778053354273181
652,0.021199179743865718,0.2606090633552288,0.8493805674668793,0.04136134419451187,0.5067127437700155,0.8411523899864035,0.6860608644109387,0.18785343319410022,0.044105533135234805,0.6225990728068629
653,0.6243980558883606,0.38156652702115734,0.3613278878834501,0.9560881210162503,0.322960479219635,0.957805651060473,0.7069842503160433,0.6124865354493754,0.13343871766043094,0.5474819807511349
654,0.1643857676365987,0.7654455743101444,0.41460051687237975,0.7914986116084157,0.7897206675499645,0.06716752249120558,0.3551168657708407,0.8196892986046816,0.9276328294136453,0.8774256453223036
655,0.7653818409254715,0.7912762124719708,0.7660816368980119,0.8250599560490991,0.9005375664182698,0.6487336647700477,0.6571962651468728,0.3055882656815895,0.3104880017008594,0.1717461874315259
656,0.5443034349011187,0.023297016069425615,0.9291664446506408,0.7422971275157981,0.5748846905524115,0.06839250604757614,0.8178137094735403,0.9979854848110059,0.12612252987683734,0.27357140850718376
657,0.37848022559608574,0.8581494693542452,0.6012714200206558,0.7557112750290826,0.13336639370966163,0.1006995196716945,0.8066957267358925,0.6288715160516651,0.8614234539344582,0.5071113648745134
658,0.1584306105208777,0.08727947260616863,0.7809634957942303,0.9865144397635228,0.5234027693866953,0.8270283049403546,0.7515659028815388,0.9848498113434752,0.17899183255085876,0.9880950907325304
659,0.8025901101019233,0.949376450239852,0.6437802137565046,0.4991181924745185,0.7972206485719119,0.9604749927963935,0.5414271908927673,0.700741878156146,0.470099395123456,0.5480260563341462
660,0.588599256065518,0.656357670456304,0.6341738845793053,0.6346256764986882,0.0112987000645775,0.2960423225316595,0.41728751582821794,0.8576818738024478,0.48560222271216164,0.12403998586118814
661,0.04606317515400213,0.8516232011348772,0.36570000233293176,0.34084201726077756,0.6836970805750187,0.5359057551625868,0.22626383820720652,0.3730873730598168,0.27291520325750074,0.44379907074118774
662,0.2467275001474803,0.44623582189039196,0.44056345125992524,0.2025241503326938,0.22015735547831908,0.5665432359620308,0.8511702179487789,0.9681979657469868,0.3955629497906809,0.009190988245284047
663,0.8326925836500667,0.6258099400413638,0.7704126359967244,0.4861854111477296,0.15924420250310464,0.31407037382420905,0.464217490597216,0.8237333009741229,0.19034352852570674,0.07943933033024166
664,0.029188114228185135,0.9150747155483361,0.2038812991507404,0.3273737458930583,0.48618904508481847,0.45032252850153837,0.7816899007071625,0.6856025249185429,0.10845668068008617,0.6021881740788376
665,0.09357762294589528,0.22135321143102374,0.6415051099854593,0.9471985132728942,0.8384757958499467,0.925676516853675,0.3941010833272442,0.8083311695279444,0.3755569704271076,0.8092713179452166
666,0.08838948431848197,0.6590229975897616,0.7313322215202046,0.2787438253561553,0.46328540457566325,0.6715382185146834,0.15337143095780986,0.6084407410579067,0.3280836125442269,0.18533453607821024
667,0.9279341161321438,0.8980373475708257,0.4819877527186759,0.9185094994737203,0.7286828999101311,0.955050706108341,0.5499555222037823,0.8318560946642384,0.5609982925820873,0.9382577285375424
668,0.8562639163076009,0.8502820075561505,0.9454263657112173,0.43030952735865835,0.5694980357585255,0.732987629112843,0.14615588633943652,0.7905341112604044,0.2440878428824789,0.765102014793404
669,0.7916039065847256,0.2848969787247394,0.8474689445315716,0.8436770864621965,0.41666497419104465,0.282385233927174,0.13868249120993809,0.5078547556207326,0.5971576308909912,0.6835326521839373
670,0.32833927407227725,0.7858493606042994,0.6599863239402287,0.7850832136488842,0.4462377094076325,0.21385397979668264,0.8979246836891163,0.5982432810984549,0.5873953218164499,0.30389180155664364
671,0.27384866827727095,0.4737450589423741,0.5866548977951419,0.7895616636739071,0.5130361552889997,0.31037660407464523,0.7577055788420068,0.8988884597066829,0.08015264371425389,0.09111565102993086
672,0.7645018890051803,0.4259236294542482,0.6311107716699035,0.5761469096309871,0.2639889118670678,0.5720171836704281,0.8685984690245175,0.8062812951553177,0.2986080579717596,0.22762262756169763
673,0.948547804592196,0.3444841730098967,0.715656144936752,0.2925742042086209,0.9623345799640598,0.9051853500582542,0.05572490746030256,0.568413294347375,0.7746067841825818,0.28091961962939455
674,0.13908981804094925,0.4072716948270578,0.5822148472360735,0.453893755345183,0.32348690045118556,0.9047495005728018,0.803064581518841,0.2931288646607944,0.24544280779854646,0.03812677888417925
675,0.5454040685515547,0.6052109203241385,0.3055274246478731,0.287717778852137,0.0820789860102088,0.68631513722107,0.6018223786281366,0.5346146367028004,0.5766782744936785,0.6315000676313901
676,0.9428347848285192,0.9652638339991028,0.8328597331385569,0.1326923721210024,0.9730696346383696,0.39815411767080283,0.8354988913510419,0.7786100233287384,0.5627423600511582,0.7869886097263451
677,0.5918476123835611,0.6779486134180011,0.05957987895477371,0.8674962150170259,0.8581757051416885,0.8659053786599621,0.9874603772741608,0.9822738945741988,0.733071557853235,0.5590998483316482
678,0.6920516377181704,0.3407244768401353,0.3543306507019033,0.7564502979593958,0.7332611174705168,0.9371616715604569,0.34402438500726656,0.29320205591246484,0.8598458522964594,0.19284281463287403
679,0.23442650432568304,0.9673862687867548,0.2147467602574213,0.4898015542548388,0.18093991570657497,0.33949725640893674,0.35024359898349705,0.37747106525085317,0.6160732745743742,0.2799991191923755
680,0.28756900601303476,0.3883556724855262,0.32523957350807564,0.7621321315285707,0.31349586351051356,0.3156258585228394,0.6939817707833126,0.8624467436736674,0.18079860129641626,0.1578175967927136
681,0.09277639393831331,0.298634192460145,0.5973676991302765,0.242102478365209,0.7610095808626276,0.5543448822689194,0.5711447942097028,0.5417696754009261,0.09575361962752518,0.15895949901710715
682,0.8468133094349537,0.769321635648367,0.4892968730143506,0.9317990893921648,0.7681090430999037,0.7555609275232578,0.04562224296161334,0.1563428968807256,0.7662808514167386,0.4678650192965478
683,0.14853706413280487,0.6852181844908061,0.7916608456516789,0.47409504878005326,0.48576433455275836,0.08203038608991449,0.7998313200311897,0.32786566495514435,0.6484529195701533,0.7306689250151412
684,0.6915589297006272,0.657786311747027,0.5855390115300779,0.6418501711423431,0.7750890543365395,0.8143253898351676,0.5480628693130717,0.19086885339120765,0.6487462530724946,0.7721957324865301
685,0.3132292986204567,0.37546833304918426,0.47182550652207295,0.7698982356401654,0.5617817094820607,0.45992833792457427,0.7223590418693253,0.8179705678190317,0.10006388844160767,0.06908842324388798
686,0.2985562060128711,0.7571632138022557,0.5353397387980219,0.9214653121851732,0.2746367196984811,0.38638193796611253,0.9321627475535891,0.8022342856205564,0.7784154253609652,0.6778457211560033
687,0.46402400535028343,0.3583429035071026,0.6218744706937434,0.7682208153388506,0.24726466998487737,0.3233886244109642,0.36736984663754757,0.4761628781925198,0.24178836816514623,0.0765326905916147
688,0.504383316933398,0.2706693388488972,0.2695688289814462,0.5777737399424425,0.03926114806618102,0.660199526028098,0.32690693741090904,0.9878867502753006,0.9298348870367888,0.8530323901163912
689,0.8971105562124038,0.9740018813276969,0.7720838910933094,0.39475307887069216,0.839253343183035,0.5765142210176147,0.3690110223288431,0.9239376947932694,0.8110390181543431,0.22241037859220564
690,0.712604177431083,0.6282129677610659,0.7555199186545378,0.6277841739203689,0.05463258259294305,0.6760340391651687,0.20146135858862338,0.33306093103807594,0.31680529540986974,0.9610732953676914
691,0.9002260237942487,0.7008058253856093,0.7867014347562379,0.30222770907633784,0.8166620970691911,0.9390698891174551,0.6319771156605045,0.38017843634476284,0.8832135475777257,0.44229810378421613
692,0.6161568861809026,0.14993125017491624,0.017309138955962908,0.722333644263155,0.7440353238915722,0.030180154974636917,0.36820839273713096,0.39731704741528734,0.2833400256971321,0.5706102910907856
693,0.9684946107467308,0.6570475707834136,0.9248812904869228,0.20427338521348715,0.8880011481822482,0.884917699649478,0.7722990647141518,0.8586483463432523,0.9709802191697771,0.2184611113131948
694,0.6884336787464881,0.6108171559342429,0.5924624756827137,0.9040518217391362,0.8385886849348233,0.18348296364088895,0.8744137414441406,0.5370090589361213,0.822364082336598,0.027832851607463082
695,0.8216212842824026,0.8783671009752321,0.26367847914940806,0.0009083344592022434,0.874896665040562,0.4803992514293747,0.7962498441842102,0.7796007665979627,0.2625207657688253,0.8621547769465073
696,0.9720225019668344,0.3509229113521688,0.6452509532107812,0.9911148039669254,0.617644098568344,0.19719624310659206,0.9857448070835038,0.12519122587549153,0.28482853427334415,0.754181518437248
697,0.8303846952705635,0.6009492433018436,0.4805051543979397,0.08373491850153587,0.0922841546335279,0.012131858546098759,0.5825028219063242,0.7012554353041726,0.8962352165730563,0.44024981218664666
698,0.23064616880626984,0.477597671014353,0.5793318966887775,0.681727483259911,0.5390285927423666,0.3443428870810801,0.21533252275718653,0.3751238523797534,0.15298661706475025,0.06473370492257223
699,0.04035145258008677,0.9409920087653886,0.05912372967482289,0.646602514547793,0.8966224973436936,0.6183704166785893,0.8442175332905796,0.1821468616353821,0.1619022791226679,0.7034083436720344
700,0.6240641460240565,0.5141704337492926,0.13175625354881224,0.9013106355119342,0.5654381562548632,0.9936979605356976,0.7727331255681653,0.6502822971214252,0.884544765050347,0.15322293888827507
701,0.45519261202384415,0.6224150279935922,0.5878874390034068,0.9681751579344102,0.4560528227221878,0.0672101950640823,0.11674423738782021,0.37322628915136236,0.46307066395944707,0.36942964349535357
702,0.5630715468440111,0.9260054075885218,0.6130778935889453,0.06802565555449056,0.3632888991396758,0.12812645477821025,0.5945368946849903,0.7411681440237268,0.27447053319315473,0.14572067969411248
703,0.49548569177242563,0.8488313667887598,0.3502217400438782,0.23270401608096758,0.19585896925628055,0.27968667989817025,0.2510441242626632,0.36071824257095725,0.8607444581102477,0.610800117450266
704,0.8358480196162728,0.42342190356690224,0.10966070980170772,0.6261418221109694,0.2720664887662343,0.6542081688319457,0.09179348489559325,0.3162253129973258,0.09255426956335247,0.9281621387486667
705,0.5267936676729197,0.6100035475578979,0.7191705837286304,0.4347077294480368,0.36359775156914004,0.022846547217189872,0.7489371809765016,0.9714535834128892,0.933633124584848,0.7307946435621282
706,0.910620320820253,0.41949925114803965,0.451077907161405,0.5462531867280184,0.09182821073732525,0.894504247044237,0.09112631265899337,0.15716285412891964,0.009929335433906445,0.0801331887870197
707,0.6336133723913057,0.3234913103631195,0.026094772002180276,0.3932858040089891,0.6946744408200748,0.161662256623993,0.3562188309131683,0.6559785218716319,0.13072482730196813,0.7562372432666115
708,0.36357671837533734,0.18681867022643292,0.16115386259514222,0.9477192886684711,0.10257458893247307,0.7714034638448811,0.7968724132193438,0.6885368412518377,0.5211689024673114,0.605272683184734
709,0.45672206663641307,0.3522827785521726,0.3625043646928093,0.2801937575119292,0.27111045436496045,0.2884689965157256,0.1580046824809056,0.5716601348604474,0.7203271144295387,0.31608229026495177
710,0.26965143088214794,0.6726381375248274,0.7449490006656226,0.9487693641354421,0.3084931023963775,0.5545252630185797,0.989652977858497,0.07066376993071904,0.527620905258997,0.18782318089938277
711,0.8129195531486784,0.5001148763118191,0.9580963213082557,0.1305213995776507,0.15441316795038662,0.5952438530134366,0.1339911994555595,0.6236041664710277,0.33266901922361636,0.9737613620074722
712,0.9816934350908294,0.702940525509017,0.6629068566537435,0.7248711497787041,0.535604823189459,0.056678950148504464,0.5381231556396141,0.1056695310138193,0.10723022701382143,0.9730030357244034
713,0.17905754621015013,0.7411752135735578,0.3521709933997738,0.628455680298434,0.6443844475021034,0.5614349175739409,0.6522276737916246,0.5156993408846251,0.20591084752700506,0.6375032445634515
714,0.9499419547722603,0.7849495512155749,0.17573706067392622,0.04193825713318882,0.26128564208162935,0.6150533513275569,0.09746019548927069,0.6809310771386999,0.43293298308260825,0.5839323334090578
715,0.013282746771383292,0.9423671060859385,0.2801485991360786,0.569107671381354,0.804909684340376,0.3649375888511566,0.42702315603188556,0.6721263449191343,0.30431444762147297,0.504496796381078
716,0.9553075290755346,0.5136147724650552,0.8479576625252853,0.07926095981233187,0.8854674321422852,0.6429552775405526,0.9103759096135268,0.65418719832497,0.8919039212559488,0.43580923048411807
717,0.4498726381808419,0.2597659478389522,0.3658415343478896,0.42304433239890143,0.268222844402763,0.398453080365728,0.35672127504099393,0.14324724909774209,0.2362618927937519,0.2401758231973033
718,0.2732607707699647,0.23328452335155686,0.532412167602784,0.53129873319012,0.7703012699139744,0.5320580672691645,0.24607678187580792,0.282011736927624,0.563091429972539,0.45683236308341285
719,0.6671894199385029,0.11713196459888651,0.27249901905376733,0.073308375072265,0.395778757446943,0.8548777058957701,0.4572241703604652,0.5613890282158817,0.27789391494137045,0.7715299555868856
720,0.923906027007744,0.30720002939003055,0.8025540072048865,0.9610541837669826,0.58029878857374,0.8676346472756491,0.8955966269420655,0.08435818172728443,0.4377860566069514,0.9685865153247188
721,0.7150785948106891,0.19988792496903623,0.35257618979322947,0.938417339267057,0.7999170223331151,0.3781430026361838,0.5069215331320018,0.0047053924477145175,0.40510351645647164,0.6384657259685869
722,0.030083727485801792,0.8404417506362278,0.2860401316861869,0.2612642726143369,0.8286524475174888,0.8738455749118469,0.458044294384767,0.3712454450594267,0.5816518468936859,0.26856076852390004
723,0.2828606420366736,0.6616987245183943,0.6247940791577855,0.703088349330663,0.6570587619373602,0.7238150150537239,0.19148577224479016,0.13336960490248506,0.28129070551082314,0.14177949623649033
724,0.267744367096119,0.8504229984679523,0.3492382013162652,0.8134383155061252,0.42127925118113435,0.6429007498971727,0.7564753151862256,0.687478055321591,0.8728431204117993,0.4268437569341313
725,0.72946243103178,0.27161228083683536,0.4516225219065531,0.7271494465584815,0.03318485307004873,0.7580232961797403,0.305678292778174,0.040743854960458695,0.4251131214973364,0.8206838367073761
726,0.8964663553487866,0.6433276943070849,0.9784530069985364,0.591154276529622,0.10105024032544994,0.7530724829515917,0.5693456893622799,0.48874891097862816,0.5130284459072234,0.11297322765082318
727,0.2787039510970819,0.8047949798850672,0.15432365244367546,0.31675595443215443,0.15376422492089079,0.3397244272254545,0.25584694028072635,0.33598063441105525,0.858466842002888,0.216541088244396
728,0.20596594706480142,0.324356140609013,0.6217718113415002,0.6733460898931821,0.08851896437622278,0.55222527086821,0.38984685053239054,0.14983806628304255,0.734235303685307,0.6684564238798896
729,0.33623417653410465,0.8375060977546032,0.4437001545466227,0.7014451283830252,0.14742328198145663,0.8475618471057412,0.5579202060359886,0.0651318084286647,0.6112254224532037,0.14193584393989658
730,0.7257146955113947,0.37239140760608186,0.23455056751075112,0.2106181983960551,0.3147342746504668,0.3038415714930695,0.6878897012677898,0.05668083575856861,0.7910322412118564,0.6165149087658635
731,0.8687637390846115,0.6417528712892565,0.6456063076260804,0.8063169471777154,0.3995964095625128,0.832911924224564,0.9091275273542287,0.8169549772344923,0.34005264010676917,0.2077968660878246
732,0.3587709961372911,0.003134736171857595,0.8164149240613968,0.894324362541625,0.6716110123467318,0.42597145935022024,0.5723416099040087,0.5040444634443431,0.12283566159610457,0.8963713087681978
733,0.9461080892201023,0.7441148422931264,0.8689973022334927,0.7132799287124274,0.4428060778238421,0.35465289856374155,0.5000510760379738,0.37331658584441135,0.39961822621191845,0.652928534287887
734,0.7505882608506192,0.809468649795681,0.83610576003193,0.8778745532990572,0.8833400435179158,0.7684217049774472,0.1926018219893869,0.6136939238122759,0.9627426194056037,0.7098358347685986
735,0.8377860897011252,0.16000912164428235,0.7493429354553724,0.1677942396408904,0.0698480484223832,0.3017326820935072,0.9419457516059252,0.0034460413705148804,0.05440820570683517,0.16503020473986382
736,0.53317279924258,0.17391171467715127,0.8137317452552295,0.5004626512182324,0.01681038104966966,0.6816907712862258,0.5469887573262613,0.40466196873098725,0.40566295130783386,0.16759952034422107
737,0.4654349177240617,0.06660401862194626,0.24702436556397506,0.5366906303117968,0.5112419617287018,0.23526935508471564,0.6181316317678159,0.7308062833913295,0.7566580942699302,0.10468936463867277
738,0.8887066801248816,0.19955585233442183,0.7442340247582829,0.5254153466431537,0.48245034682980575,0.8259628953787649,0.8246618192314792,0.0748828148798535,0.7796936133743347,0.3692225565533787
739,0.42080574978076146,0.2565919726746808,0.9139760185270281,0.23951752552194955,0.13840103071986207,0.2505581800701455,0.2614420043720164,0.21143817787174418,0.8727622740064486,0.6462910702150747
740,0.4736369842631691,0.8052448612081604,0.11145147704056482,0.8103700917706754,0.2786894361660072,0.5623244115318639,0.3393795556799785,0.6387550797250919,0.3472249969078681,0.9171548125196088
741,0.8175286677567508,0.9068724321754201,0.9884813168599496,0.06674633208807214,0.9864731229008142,0.7784729716379276,0.16346204612374726,0.46779021845537255,0.6816501895513728,0.9591695457186992
742,0.5726550218476509,0.09154702537482641,0.9657812143215719,0.15552161265603304,0.8669427206491276,0.6499675772648486,0.16160707399278715,0.3394309835261506,0.43553381773493355,0.05892763290865618
743,0.2709722546884533,0.12834084437524915,0.41984341064263403,0.8291629581317678,0.9395853062021462,0.42421446434155247,0.24342298603834925,0.3897600967242187,0.32774814447244993,0.440662602728363
744,0.32080629440191893,0.6724822693505477,0.5518490520851159,0.427122799185706,0.6022030728471455,0.274668769012448,0.298221320317312,0.38330679870338213,0.7315436129677291,0.6970011530305544
